date,price,volume
2024-10-23 21:13:00.856,66397.31583836029,31682335066.559414
2024-10-23 22:17:47.229,66484.57703066358,31186981362.42202
2024-10-23 23:01:52.149,66422.32396194109,28191344867.94759
2024-10-24 00:03:55.665,66634.17093344168,34625867174.180916
2024-10-24 01:02:52.775,67458.1503584916,33837618441.081646
2024-10-24 02:00:10.332,67173.41752724843,37725570967.93867
2024-10-24 03:01:38.491,67404.01758647371,39119579953.05681
2024-10-24 04:17:09.350,67252.0757951814,37579118834.712616
2024-10-24 05:11:23.960,67317.04786048307,35179547204.416885
2024-10-24 06:08:30.565,67389.42187998109,38769784973.59437
2024-10-24 07:13:20.961,67131.71363671799,37004605326.807976
2024-10-24 08:01:57.867,67036.16238837304,37205986286.50324
2024-10-24 09:03:51.763,66821.51448200297,29547445828.75218
2024-10-24 10:12:16.345,66878.10179285394,32177426292.97053
2024-10-24 11:10:51.337,66953.88643324624,36141640172.28429
2024-10-24 12:01:28.094,67205.43374233814,37910954558.94076
2024-10-24 13:14:05.723,67449.14772873698,37141533613.67644
2024-10-24 14:01:20.328,67886.67114716515,35908552470.45272
2024-10-24 15:06:51.329,67571.93119914742,38802164931.29187
2024-10-24 16:01:40.847,67660.36965717719,31806468320.85896
2024-10-24 17:12:33.150,67512.25922384411,35421170127.14823
2024-10-24 18:05:34.479,67610.00306414347,36769219736.31709
2024-10-24 19:04:11.659,67746.53020737754,34817143669.1149
2024-10-24 20:06:57.879,68217.23463681337,34526779353.08534
2024-10-24 21:10:57.456,68426.73290868977,35018012181.423454
2024-10-24 22:08:27.784,68443.44970222126,35864498422.34101
2024-10-24 23:10:37.633,68188.53369743592,34328160540.850117
2024-10-25 00:11:09.391,68205.62301532381,35006399558.67327
2024-10-25 01:03:20.395,67938.9721583514,29651065724.45441
2024-10-25 02:01:01.730,67917.63585102985,32725397384.617786
2024-10-25 03:07:25.586,68124.95091589636,34481993560.17836
2024-10-25 04:14:27.189,67951.99563646557,33057621982.715275
2024-10-25 05:05:55.419,67701.9444797849,34085366182.61728
2024-10-25 06:08:18.345,67661.43930132159,31288812052.86979
2024-10-25 07:10:28.300,67662.07427886529,34948482193.92974
2024-10-25 08:08:16.308,67403.43814339575,33843440445.08897
2024-10-25 09:05:51.608,67601.46908367124,33482923635.877396
2024-10-25 10:11:25.402,67735.93100176468,35608253781.476814
2024-10-25 11:11:35.156,67813.47011725102,34547355041.34541
2024-10-25 12:09:00.460,68222.92987414467,35955549301.50564
2024-10-25 13:03:39.940,68012.58189285669,35241241366.59784
2024-10-25 14:18:01.588,68430.20743580886,31633644594.352528
2024-10-25 15:14:38.526,68397.23430928167,35150748057.075745
2024-10-25 16:03:45.437,67682.76664495179,35067453288.87161
2024-10-25 17:16:15.025,67704.81748414181,33871781136.816532
2024-10-25 18:19:05.708,66673.98389972716,40501853536.07183
2024-10-25 19:10:57.187,67003.29912054565,43996554145.271545
2024-10-25 20:07:11.108,66742.42521406138,44268217134.7224
2024-10-25 21:06:43.975,66897.00818917173,44133185310.463135
2024-10-25 22:17:42.998,67232.5642835183,43613908621.99559
2024-10-25 23:07:02.821,66765.01694105784,44385208390.07152
2024-10-26 00:18:04.416,66512.00667219302,43572504886.89614
2024-10-26 01:04:37.002,66664.15299421665,42024327560.406784
2024-10-26 02:06:45.098,66510.70501488034,49641782646.41314
2024-10-26 03:16:02.063,66666.5151392266,48119948107.85375
2024-10-26 04:18:44.988,66874.42379677511,50423859985.58912
2024-10-26 05:14:44.423,66906.70575277423,50206563055.24629
2024-10-26 06:16:08.675,66997.21134106825,49472033203.8109
2024-10-26 07:14:37.136,67057.26401848508,48928139709.303474
2024-10-26 08:11:14.310,67002.4134703477,48045843395.24146
2024-10-26 09:18:07.614,67039.78139077751,43800923784.58604
2024-10-26 10:04:34.363,66972.31404802136,46976982800.30999
2024-10-26 11:01:08.785,66964.39115764327,46319085797.51923
2024-10-26 12:07:25.161,67095.83776283116,43570401293.992355
2024-10-26 13:07:34.051,66958.97762819503,44668599081.989876
2024-10-26 14:01:34.685,66807.86173869942,44553580278.87402
2024-10-26 15:12:30.331,66769.99460630867,39160956147.678085
2024-10-26 16:05:57.570,66781.57743388906,40851857109.84729
2024-10-26 17:19:22.180,66915.79257457827,37153004231.453476
2024-10-26 18:09:23.345,66966.38813873711,35397976220.92924
2024-10-26 19:08:06.978,66987.78932787797,30637159617.352127
2024-10-26 20:06:38.308,67092.98400084837,28572535776.893333
2024-10-26 21:18:54.629,67119.85788900421,27211152933.3304
2024-10-26 22:03:22.051,67114.26911043038,26970684468.328842
2024-10-26 23:18:55.254,67019.93019541143,23998479105.811653
2024-10-27 00:20:42.915,66945.31095116354,19734435176.625618
2024-10-27 01:12:44.172,66877.16853130824,18698915344.033688
