date,price,volume
2024-09-02 01:23:13.804,2444.8279927132235,10068944812.911657
2024-09-02 02:06:13.223,2440.961948703822,11672490537.0423
2024-09-02 03:28:18.514,2448.671281937438,11575064347.69713
2024-09-02 04:10:36.455,2447.290343854464,11629602281.241215
2024-09-02 05:24:25.180,2444.343490734501,11907784917.614815
2024-09-02 06:24:18.171,2446.204501570014,10911338039.203194
2024-09-02 07:22:09.530,2444.7496443094687,11759496586.329636
2024-09-02 08:11:47.979,2442.841684157531,11377701607.829617
2024-09-02 09:18:54.533,2465.8321669578286,12302416434.346645
2024-09-02 10:25:51.319,2524.5287524641103,13255002585.81089
2024-09-02 11:16:07.851,2521.265452692266,13966043107.530306
2024-09-02 12:23:07.736,2515.6500591401455,14035905198.90283
2024-09-02 13:14:48.650,2519.3273659849447,14150960847.47877
2024-09-02 14:00:47.005,2506.235911275394,13919822890.498426
2024-09-02 15:18:18.087,2519.610542921279,13855099230.294533
2024-09-02 16:04:23.375,2513.316464884013,13665296983.028538
2024-09-02 17:05:38.552,2511.221742756719,13647686601.620749
2024-09-02 18:04:19.251,2523.088610409615,12225972291.907475
2024-09-02 19:17:10.267,2523.04847396843,13406564558.531324
2024-09-02 20:21:36.573,2531.957593483071,13323718277.661411
2024-09-02 21:25:58.090,2548.009365126831,13556933297.301321
2024-09-02 22:23:29.250,2542.88297425259,13589253626.278727
2024-09-02 23:09:25.699,2542.774793640348,12505532304.401981
2024-09-03 00:05:57.102,2537.6520529094355,12022301672.001135
2024-09-03 01:15:43.300,2539.70544770285,11684315020.413229
2024-09-03 02:09:59.582,2539.5020398786683,11533073561.48359
2024-09-03 03:24:07.071,2527.5826622217583,11337827275.851229
2024-09-03 04:16:04.039,2517.7745743805663,11319206620.577042
2024-09-03 05:14:48.479,2522.311162496541,11351402178.941578
2024-09-03 06:11:36.790,2515.360953914719,11207015437.707197
2024-09-03 07:06:13.018,2516.0490418248855,11136200485.28113
2024-09-03 08:10:00.056,2519.4083822242287,10794908829.722279
2024-09-03 09:06:37.342,2503.3163322584132,10077072540.475962
2024-09-03 10:28:48.903,2508.803136152555,9478639618.947702
2024-09-03 11:18:37.702,2506.272148404748,8953093440.071363
2024-09-03 12:28:05.807,2511.889517475323,8791535876.198149
2024-09-03 13:27:43.529,2510.8072847888698,8669554804.370321
2024-09-03 14:16:07.798,2457.4085834180446,9347160704.476904
2024-09-03 15:22:28.372,2449.4763911416617,9883431276.903673
2024-09-03 16:28:28.831,2445.7663725644516,10052024662.235897
2024-09-03 17:26:11.446,2446.3192614745326,10260244791.612011
2024-09-03 18:20:54.505,2445.214826814383,10537217867.144016
2024-09-03 19:30:00.849,2463.6102923879184,10793717973.241968
2024-09-03 20:21:28.916,2462.56165188152,9747567050.525957
2024-09-03 21:22:57.845,2458.6731377707933,10427191164.630508
2024-09-03 22:25:51.443,2461.352312060357,10389649950.154226
2024-09-03 23:18:33.042,2448.744302784424,10435725981.814817
2024-09-04 00:19:22.002,2439.843561253315,10922607235.94793
2024-09-04 01:15:48.363,2333.836832232449,11067330177.504028
2024-09-04 02:12:03.485,2364.2297600725633,13932710473.167433
2024-09-04 03:08:01.688,2371.5590046682955,14093930766.823704
2024-09-04 04:22:13.930,2367.2272458594134,14253802612.824068
2024-09-04 05:06:25.287,2373.428439629646,14416812213.73724
2024-09-04 06:03:58.960,2366.4752954765945,13558346682.760113
2024-09-04 07:22:49.381,2387.584969560807,13768211108.802227
2024-09-04 08:17:04.916,2399.5036927531037,15672613088.043106
2024-09-04 09:26:40.406,2396.2483230779812,15534411341.689688
2024-09-04 10:25:54.834,2390.725343346618,15764021761.640362
2024-09-04 11:11:48.537,2389.331556187085,15665768488.641895
2024-09-04 12:27:09.890,2401.527610069119,16270897895.101503
2024-09-04 13:21:48.938,2401.475167338371,15080442407.339798
2024-09-04 14:03:56.502,2404.424956415148,17131323886.717148
2024-09-04 15:27:36.291,2437.080121073388,16388443276.165491
2024-09-04 16:23:53.029,2470.7633850900133,17511547804.90583
2024-09-04 17:02:50.781,2476.0465319862765,17472742953.70825
2024-09-04 18:28:18.839,2449.811266886007,17295105562.529774
2024-09-04 19:22:54.260,2443.475469147362,17586477227.800552
2024-09-04 20:20:26.480,2450.179890612351,16217149955.633358
2024-09-04 21:24:12.594,2452.8309202614946,17350640925.847927
2024-09-04 22:12:07.043,2465.568795204703,15179437311.095335
2024-09-04 23:07:31.863,2462.4036803596455,17347750137.610252
2024-09-05 00:16:47.407,2453.8253295238424,16500940423.222195
2024-09-05 01:17:15.159,2454.1215882661268,14352015333.033863
2024-09-05 02:17:14.298,2446.2993500770276,12645504322.879969
2024-09-05 03:02:24.163,2445.678722461378,13557453770.38743
2024-09-05 04:13:27.453,2414.3683343011326,12775507811.86616
2024-09-05 05:03:23.357,2413.914675831841,13932566943.896765
2024-09-05 06:17:50.333,2404.575961057954,13960949131.86481
2024-09-05 07:06:20.555,2400.7792905782408,13624949459.902416
2024-09-05 08:00:55.334,2412.0289688938724,13829188676.007051
2024-09-05 09:02:58.831,2405.3495178925436,12497300282.857473
2024-09-05 10:22:26.842,2388.680823322612,13340727019.166035
2024-09-05 11:10:43.838,2394.910208121297,13547184295.416769
2024-09-05 12:08:31.921,2389.8575370115095,13272241924.77864
2024-09-05 13:20:01.981,2393.6095544356444,13503371752.202188
2024-09-05 14:36:48.297,2400.309903804258,13514953634.863083
2024-09-05 15:21:32.821,2379.5129079012563,13429185331.318848
2024-09-05 16:06:25.171,2375.334427614106,13383493430.977125
2024-09-05 17:03:37.685,2376.6410069154513,12993490140.626984
2024-09-05 18:16:28.014,2387.3424415400737,11813627534.863605
2024-09-05 19:08:53.199,2389.2811333962227,12532018369.64949
2024-09-05 20:19:09.681,2371.238849904919,13201186664.027933
2024-09-05 21:24:54.107,2373.8468910785527,13307319642.735361
2024-09-05 22:12:01.951,2365.6139464615035,13242117720.187096
2024-09-05 23:17:34.886,2369.355043089201,13299349926.402147
2024-09-06 00:18:38.677,2373.361541507617,13414205558.272848
2024-09-06 01:06:51.170,2365.4748275350557,13472652498.764826
2024-09-06 02:01:05.073,2390.7317797184146,12531451791.73648
2024-09-06 03:18:13.281,2400.2599819343527,13478427024.055923
2024-09-06 04:15:56.708,2393.7914989116566,13132478052.960152
2024-09-06 05:18:59.983,2382.358949908276,11665069359.969412
2024-09-06 06:14:00.919,2377.2049518269964,13298120242.981771
2024-09-06 07:11:26.894,2377.8850095227535,11545710022.831932
2024-09-06 08:13:58.830,2347.706523901943,13772060113.537724
2024-09-06 09:23:36.324,2347.4974683535042,14088328883.07686
2024-09-06 10:13:43.260,2357.979926751735,14415088331.702473
2024-09-06 11:19:54.641,2365.3623340511044,14470630641.71039
2024-09-06 12:15:55.332,2370.1921268834512,14186275397.739689
2024-09-06 13:19:23.391,2396.161122238628,15212825923.76965
2024-09-06 14:29:12.619,2334.5416879857735,16421867662.190231
2024-09-06 15:16:24.308,2315.227959709892,17147774548.440243
2024-09-06 16:21:21.065,2274.1023651386677,18742488494.416718
2024-09-06 17:18:32.665,2268.1203626952706,20085550337.32949
2024-09-06 18:18:08.923,2244.709228381561,20430476630.3143
2024-09-06 19:11:46.054,2233.4157749000715,20773483859.53594
2024-09-06 20:04:04.803,2223.5027536146877,22650975305.172462
2024-09-06 21:25:51.518,2192.8759780606156,24626306760.09202
2024-09-06 22:23:43.613,2216.9007595004264,24620460875.730152
2024-09-06 23:11:50.937,2209.7285295875613,25588510521.47914
2024-09-07 00:08:41.765,2228.333808408867,26194513056.383747
2024-09-07 01:04:34.645,2233.4600281839885,27106437677.077145
2024-09-07 02:05:35.824,2225.4474176832573,26696352339.408974
2024-09-07 03:18:41.859,2236.3316565347995,26591389631.67981
2024-09-07 04:07:45.200,2237.823373821673,25773495275.38315
2024-09-07 05:05:29.449,2249.331226732385,26811122272.822987
2024-09-07 06:10:36.225,2262.9996649896243,26207590162.658623
2024-09-07 07:06:20.608,2275.5259868023063,27391418692.593647
2024-09-07 08:09:09.029,2283.73743366348,26363706877.656
2024-09-07 09:05:40.223,2295.4568849763077,26592687798.537052
2024-09-07 10:15:40.264,2284.9434860877673,25366440221.08946
2024-09-07 11:09:12.113,2281.0787657087844,25931450205.11974
2024-09-07 12:09:16.098,2287.7524249548296,25703550373.073635
2024-09-07 13:04:52.488,2290.9126333292675,24804170509.143867
2024-09-07 14:08:33.144,2294.567684223741,23553546524.819736
2024-09-07 15:23:18.498,2295.3172927836995,20572939136.29076
2024-09-07 16:26:22.138,2298.831479281311,19053120171.46105
2024-09-07 17:24:11.881,2291.5633011715445,17612400977.39845
2024-09-07 18:22:35.633,2278.3411890929824,16306870463.021206
2024-09-07 19:09:20.043,2280.3840412355094,15842877888.991777
2024-09-07 20:18:41.364,2286.606769671735,12238391501.727861
2024-09-07 21:13:52.347,2264.340388675331,10663464130.053858
2024-09-07 22:17:31.125,2268.988390275363,10683689421.080217
2024-09-07 23:29:15.666,2267.4023691529137,9602904756.687456
2024-09-08 00:15:16.497,2268.3993701103145,9886756504.598774
2024-09-08 01:14:57.959,2276.914351409802,10326856919.461847
2024-09-08 02:14:06.834,2281.9277029671275,9201597383.337782
2024-09-08 03:12:57.674,2285.8216552616805,9786506018.506405
2024-09-08 04:12:36.510,2287.9650335583406,9987042088.06227
2024-09-08 05:13:35.135,2295.2473418709837,9346414851.714796
2024-09-08 06:11:51.444,2287.2716089986347,9231978431.91501
2024-09-08 07:12:39.886,2296.8851252985346,8926358202.85902
2024-09-08 08:02:26.394,2294.4199879056964,8144959397.212806
2024-09-08 09:21:43.388,2299.7565269013835,8713422451.806702
2024-09-08 10:20:25.059,2307.0712111882303,8405138777.3801565
2024-09-08 11:04:25.748,2304.204845845396,8591333735.147171
2024-09-08 12:12:31.857,2296.7265544899656,7751713883.727726
2024-09-08 13:08:58.161,2275.1871341420806,8531479276.269241
2024-09-08 14:04:22.182,2284.571625380357,8214656169.9325
2024-09-08 15:06:38.651,2269.5240235545916,8669176108.960518
2024-09-08 16:07:17.693,2252.0997681658564,8777244273.943495
2024-09-08 17:06:07.464,2255.098584123498,8634105288.853725
2024-09-08 18:13:45.762,2274.2846769591292,8442377695.802711
2024-09-08 19:16:00.224,2277.132975831414,8854897106.93235
2024-09-08 20:10:59.614,2272.1291975521717,8705107314.168034
2024-09-08 21:05:10.983,2277.071118419792,7966626395.36773
2024-09-08 22:07:27.804,2287.8730048411976,8718424674.417122
2024-09-08 23:11:49.452,2305.421744703606,9095494768.419142
2024-09-09 00:01:11.945,2298.0509279903317,9834066842.15148
2024-09-09 01:10:18.525,2320.71452795936,9725790401.065165
2024-09-09 02:13:53.626,2305.693848499467,10175185803.401064
2024-09-09 03:16:42.407,2302.7377788245276,10644768721.735834
2024-09-09 04:11:02.482,2306.3375959325317,11083594728.017637
2024-09-09 05:14:55.446,2292.2754204940697,11155492809.001686
2024-09-09 06:03:13.726,2288.2490248636827,10539810504.988586
2024-09-09 07:28:02.487,2304.3807901430614,11131627865.870337
2024-09-09 08:03:07.244,2313.9518122931554,10738308930.078915
2024-09-09 09:09:33.212,2330.3703237593672,11741493168.154778
2024-09-09 10:11:03.590,2314.151161357932,12341946715.047203
2024-09-09 11:10:00.981,2316.849703329051,12572104047.891497
2024-09-09 12:24:11.271,2310.791572951357,11779042546.338959
2024-09-09 13:03:35.480,2312.346060190003,12591041887.151556
2024-09-09 14:06:20.824,2321.4590396926737,11969800887.708551
2024-09-09 15:26:37.790,2279.440221397912,12674715520.654137
2024-09-09 16:09:05.221,2299.342844695076,13296979041.358213
2024-09-09 17:25:28.211,2341.3564342082905,14376979964.588394
2024-09-09 18:00:16.472,2342.7201923299053,14723980197.86007
2024-09-09 19:26:43.862,2338.511333287161,15431130596.092598
2024-09-09 20:23:31.889,2345.244850416858,16186330357.33756
2024-09-09 21:02:36.525,2342.722433023263,15861873559.560097
2024-09-09 22:06:59.374,2374.355150766969,16528685381.808147
2024-09-09 23:05:54.041,2355.432645047179,15846627020.219711
2024-09-10 00:22:41.009,2349.872558681836,14978039357.217392
2024-09-10 01:24:24.571,2345.183591627101,15355887080.472118
2024-09-10 02:19:58.248,2338.4340905417794,15317611712.272581
2024-09-10 03:04:40.723,2344.6224843543405,14930238293.369986
2024-09-10 04:14:06.516,2343.6251995010393,15065419508.435959
2024-09-10 05:21:26.015,2340.134948445949,14976334218.363829
2024-09-10 06:20:03.795,2345.0620218142476,14822749647.561232
2024-09-10 07:22:53.877,2347.662765817322,14676266193.54978
2024-09-10 08:11:31.546,2369.105591552966,15082500682.25369
2024-09-10 09:20:23.656,2347.3529969960514,14970531520.378727
2024-09-10 10:20:27.124,2341.980774898596,14914787019.517385
2024-09-10 11:07:10.465,2352.0778023342364,14661881822.592667
2024-09-10 12:19:40.016,2355.052424448333,14393463491.76258
2024-09-10 13:13:00.126,2338.9265300112174,14226343318.322132
2024-09-10 14:17:49.611,2323.076898659964,14814480230.986828
2024-09-10 15:31:20.806,2340.603440552214,14344773441.722284
2024-09-10 16:16:59.688,2327.1574676509554,13626555255.319473
2024-09-10 17:38:19.561,2356.422696259564,13357952158.717665
2024-09-10 18:25:02.413,2366.4192352760847,12950393416.639093
2024-09-10 19:15:19.101,2359.8042673231516,13011950968.368822
2024-09-10 20:27:50.371,2386.2401262883964,13326287757.310175
2024-09-10 21:13:58.589,2382.6383533966637,13367572200.173477
2024-09-10 22:38:45.535,2377.414809939119,12568541066.18812
2024-09-10 23:28:54.187,2396.416718599722,12672339542.586432
2024-09-11 00:36:03.285,2378.7940040985836,12016614330.872757
2024-09-11 01:19:05.073,2379.673435139671,12232509821.760244
2024-09-11 02:06:05.180,2353.812674375425,12692525568.22127
2024-09-11 03:31:55.671,2345.0287103472483,12943279035.694395
2024-09-11 04:13:57.662,2340.2587055041477,13194153111.37962
2024-09-11 05:14:35.320,2327.852387708324,13071541005.638538
2024-09-11 06:08:36.603,2324.9243650759663,13325676287.029655
2024-09-11 07:08:37.641,2333.7629702757595,13332631288.383707
2024-09-11 08:00:47.796,2341.587671700538,13524472064.16108
2024-09-11 09:22:26.081,2331.1108204554685,12656080120.578657
2024-09-11 10:23:04.465,2325.460887015273,12767379510.496078
2024-09-11 11:09:22.786,2321.4099471001396,13116386172.315657
2024-09-11 12:16:15.323,2330.2266485107734,12925558650.787457
2024-09-11 13:20:54.139,2339.1352147437433,13420244378.014378
2024-09-11 14:05:41.756,2283.583650402113,12089108137.061035
2024-09-11 15:26:36.953,2315.069972284579,13458288999.460472
2024-09-11 16:24:31.664,2338.0315835693123,14017509512.181906
2024-09-11 17:15:37.884,2361.324970099111,15727039532.204594
2024-09-11 18:19:16.859,2360.1394745882158,15902293378.86799
2024-09-11 19:26:22.074,2338.1735613666115,16127399027.408995
2024-09-11 20:18:24.132,2344.1816106463853,15902677525.545105
2024-09-11 21:26:53.680,2344.4339682048417,15071605401.703367
2024-09-11 22:07:41.390,2344.117912433076,15074211373.304941
2024-09-11 23:06:21.872,2341.207109715556,15179680513.931126
2024-09-12 00:23:25.508,2344.0915549214246,15366895452.203295
2024-09-12 01:03:17.346,2352.8836180760304,13806434413.198898
2024-09-12 02:02:18.567,2366.01339138535,15095674869.391226
2024-09-12 04:01:47.590,2370.0946831043125,14942919579.218603
2024-09-12 05:01:44.455,2365.351628010692,15096039053.794132
2024-09-12 06:08:47.113,2360.5699015596833,14981537567.704437
2024-09-12 07:01:23.287,2359.092164577446,15000489358.511538
2024-09-12 08:20:55.378,2360.7697198456094,14863201102.684473
2024-09-12 09:07:54.370,2356.2668383861096,14808833726.3456
2024-09-12 10:09:53.694,2352.952429623129,14655144337.919191
2024-09-12 11:01:59.989,2346.3530986905307,14576402200.718779
2024-09-12 12:08:37.721,2347.8930499409375,14300558780.067646
2024-09-12 13:09:59.372,2340.460219671632,14102326731.743391
2024-09-12 14:31:25.952,2357.1426717059226,12940138478.771807
2024-09-12 15:32:05.291,2322.7849148569308,12652111410.55404
2024-09-12 16:31:21.952,2334.438669847034,12256996550.054012
2024-09-12 17:31:38.671,2339.2615510293845,11338512545.811176
2024-09-12 18:12:09.556,2349.417046859015,11190816376.053724
2024-09-12 19:11:22.489,2350.0499824340454,11029538826.4508
2024-09-12 20:25:43.082,2354.464791399135,11144266077.543482
2024-09-12 21:24:47.396,2344.552715220868,11173508070.559797
2024-09-12 22:14:44.849,2352.6971393369913,11399379838.269041
2024-09-12 23:07:12.000,2364.177126006527,11550104942.244465
2024-09-13 00:00:26.346,2362.300238174588,11610780893.077023
2024-09-13 01:05:47.963,2354.146531981623,11171672115.887657
2024-09-13 02:03:16.215,2360.809945108271,11116511866.77598
2024-09-13 03:20:03.387,2358.2539781878004,10460372733.63811
2024-09-13 04:24:16.184,2358.8563213744205,10339375243.74447
2024-09-13 05:12:30.652,2351.5798464312525,10358061233.345875
2024-09-13 06:08:39.663,2347.1797194029996,10218360044.456308
2024-09-13 07:05:27.876,2339.545925057166,10136671982.220081
2024-09-13 08:01:29.597,2350.418795558534,10145632135.298315
2024-09-13 09:02:07.163,2343.7319949154985,10025727064.630219
2024-09-13 10:22:49.353,2354.512848966081,9996913679.401764
2024-09-13 11:15:10.801,2369.391204299915,10148465579.427044
2024-09-13 12:12:44.263,2356.015046513048,10274523776.678408
2024-09-13 13:06:41.331,2350.7591395416084,10438658355.791775
2024-09-13 14:13:11.861,2370.0078278690416,10457827575.35425
2024-09-13 15:21:11.207,2372.963647066235,10107146210.564632
2024-09-13 16:24:53.245,2409.560016594712,11307348884.259525
2024-09-13 17:25:50.342,2413.0777751451815,11769354440.786654
2024-09-13 18:05:23.365,2411.284316760366,12021548076.01502
2024-09-13 19:16:31.704,2420.3922580546305,12276132378.521637
2024-09-13 20:08:47.944,2417.0893124003705,12269620256.174767
2024-09-13 21:06:32.826,2422.536019711783,12343695462.110785
2024-09-13 22:20:12.922,2453.8090574194302,13125979349.410076
2024-09-13 23:11:08.243,2445.231432451212,13167646697.379322
2024-09-14 00:00:22.679,2445.08621032297,13122792869.978857
2024-09-14 01:10:03.874,2435.7466285258847,13287885556.448296
2024-09-14 02:21:50.994,2428.7682672520014,13200370927.451672
2024-09-14 03:07:28.527,2430.2880950140384,13116434162.369263
2024-09-14 04:08:22.835,2432.580369735375,13100916349.792154
2024-09-14 05:03:10.080,2427.2181585413637,13062417708.43531
2024-09-14 06:11:30.321,2419.879474955625,13009756704.752306
2024-09-14 07:06:41.575,2418.0502009604857,12951290089.180483
2024-09-14 08:18:58.229,2420.304061881166,12858252268.884296
2024-09-14 09:06:39.800,2417.4416972920662,12873151974.939531
2024-09-14 10:23:54.675,2416.7220229669283,12790915697.552559
2024-09-14 11:06:44.991,2413.1907309289463,12685030361.050537
2024-09-14 12:13:34.255,2421.8781180178157,12636676447.936445
2024-09-14 13:04:57.497,2422.187671521977,12398397484.69205
2024-09-14 14:06:40.015,2417.8442979874453,11974560545.668531
2024-09-14 15:09:21.533,2419.9895784934542,11437014738.0806
2024-09-14 16:01:55.321,2418.953071525134,10480627328.105562
2024-09-14 17:14:38.712,2414.7030664428935,9566886553.475693
2024-09-14 18:14:11.159,2397.0906379756975,9185572419.125637
2024-09-14 19:14:55.321,2405.5428160047213,8979916667.69132
2024-09-14 20:00:28.349,2409.8069808458645,8730504608.740995
2024-09-14 21:27:04.896,2417.730260525322,8324317844.477031
2024-09-14 22:19:04.734,2414.4147177106183,7730683765.426697
2024-09-14 23:21:47.309,2417.982112902226,7330686827.501165
2024-09-15 00:06:18.457,2418.643457299118,7172222562.364968
2024-09-15 01:13:02.632,2423.472365955501,6886681166.867338
2024-09-15 02:18:23.284,2423.116082287367,6725633158.815381
2024-09-15 03:19:47.393,2425.3446457084765,6691151327.086418
2024-09-15 04:14:06.105,2422.4015819265715,6660009380.264552
2024-09-15 05:17:28.971,2420.577620065825,6592048483.788981
2024-09-15 06:22:18.802,2420.4877980436445,6446991728.391166
2024-09-15 07:19:37.091,2421.1666410909966,6372517704.713957
2024-09-15 08:01:59.425,2423.139072853265,6342972229.2937765
2024-09-15 09:19:08.874,2413.282990973001,6273038577.833812
2024-09-15 10:17:56.949,2411.6374235564103,6307707198.644248
2024-09-15 11:26:32.330,2407.2213711990653,6292894635.16661
2024-09-15 12:14:43.802,2406.7188406017776,6163879704.708786
2024-09-15 13:19:01.319,2416.212216561359,6221838266.639522
2024-09-15 14:17:37.340,2405.117069787849,6181180569.878119
2024-09-15 15:24:56.894,2410.016077244529,6285549552.699149
2024-09-15 16:19:57.520,2402.7702557605894,6374434458.044099
2024-09-15 17:15:56.380,2385.9511519141893,6638829312.392439
2024-09-15 18:25:42.763,2381.550262033528,6396881066.156702
2024-09-15 19:05:56.895,2387.688579413002,6854424523.047659
2024-09-15 20:26:21.639,2364.7344877452747,7121019829.145957
2024-09-15 21:10:31.924,2354.4499474781223,7323700746.62877
2024-09-15 22:26:06.532,2346.3252930362737,7893285328.06339
2024-09-15 23:22:17.838,2319.3125532597946,8850709010.037579
2024-09-16 00:14:26.339,2314.781449633088,9690887808.626465
2024-09-16 01:22:28.351,2288.288589912339,10560173835.521578
2024-09-16 02:26:11.894,2276.7358102155035,11597888659.668161
2024-09-16 03:26:51.558,2273.0448626376074,12285716596.62334
2024-09-16 04:00:55.172,2277.5311030392495,12616683699.411266
2024-09-16 05:19:59.710,2289.6540890197152,12919436469.154968
2024-09-16 06:03:14.442,2294.160203733202,13271679611.258135
2024-09-16 07:04:20.557,2291.707991825474,13608101121.613409
2024-09-16 08:08:39.917,2307.801196415271,13961690874.755789
2024-09-16 09:13:19.853,2317.556492315507,14580339198.145792
2024-09-16 10:24:25.698,2297.754182902468,15332132621.735643
2024-09-16 11:19:22.935,2302.466398915655,15454426567.863005
2024-09-16 12:17:24.143,2311.448146225375,15615070208.298338
2024-09-16 13:29:25.834,2300.2252419036927,15849755497.51012
2024-09-16 14:20:04.265,2295.238640339523,16345180911.37218
2024-09-16 15:30:19.444,2292.995931487262,17011629880.190767
2024-09-16 16:08:42.982,2288.0306881092533,17112975639.761856
2024-09-16 17:29:35.715,2278.086243040641,17238230346.9255
2024-09-16 18:12:54.708,2301.194592060231,17772085413.817787
2024-09-16 19:06:26.076,2290.2756360020726,17712917427.391457
2024-09-16 20:13:09.325,2283.3823964769044,17910389772.555027
2024-09-16 21:01:19.869,2271.0833341412863,18182234690.975224
2024-09-16 22:23:54.585,2286.956374447981,17963367277.600643
2024-09-16 23:23:04.792,2290.8686133477067,17107507930.353481
2024-09-17 00:25:52.785,2295.077114071959,16164554696.688437
2024-09-17 01:21:03.730,2267.977831013024,15586547751.110937
2024-09-17 02:21:36.480,2280.396128586437,14734295992.452694
2024-09-17 03:17:43.050,2285.714054886767,14343797232.55681
2024-09-17 04:23:57.921,2285.0219519609477,13472802399.795944
2024-09-17 05:07:27.636,2290.3858610903067,13777241641.426708
2024-09-17 06:07:21.495,2297.782643425225,13567766597.750675
2024-09-17 07:11:40.766,2301.8810242932527,13459324515.159483
2024-09-17 08:19:31.272,2313.2280679549053,13387914900.511803
2024-09-17 09:24:28.328,2303.5954143764448,13178252133.82191
2024-09-17 10:19:19.761,2309.823402876828,12960184894.036676
2024-09-17 11:24:28.201,2310.7946879276556,13074092849.345274
2024-09-17 12:14:40.041,2313.1533326054882,13047285167.823843
2024-09-17 13:03:30.443,2320.9387899798817,13013925568.775282
2024-09-17 14:12:42.657,2319.407940583254,12935887542.754948
2024-09-17 15:14:54.399,2366.180610715478,13850095835.961042
2024-09-17 16:12:12.804,2388.378523003088,14466642228.7531
2024-09-17 17:09:20.589,2364.522363439704,15146711853.323534
2024-09-17 18:07:26.060,2366.7267757788636,14678032895.668762
2024-09-17 19:26:57.567,2350.632133517035,14577760672.733017
2024-09-17 20:17:21.181,2355.166714170604,14902039427.398893
2024-09-17 21:06:59.539,2349.461289111052,14645538187.875565
2024-09-17 22:06:06.094,2343.52246678244,14411532143.93321
2024-09-17 23:27:35.855,2332.9888789270485,14507568732.144947
2024-09-18 00:19:49.262,2334.795466040432,14490274068.900198
2024-09-18 01:22:44.353,2321.7908906829075,14620279229.471924
2024-09-18 02:23:05.653,2329.2484343584165,14724147920.389341
2024-09-18 03:02:38.645,2334.3387742924206,14798076045.109722
2024-09-18 04:18:36.126,2333.911369786282,15065510768.251307
